experiment_family,scenario_name,condition_name,persona_name,agent_persona_name,chat_atmosphere,report_1_polarity,report_2_polarity,repeat_index,timestep,event_id,actor_id,action_type,success,error_message,reply_to,hyperedge_id,visible_hyperedge_ids,activation_score,signal_polarity,content,final_choice,credible_choice,share_choice,comment_choice,like_choice,reason,reason_signal,nsb,cb,sb,eb,nci_comp,scm,gcr,ssa,is_stop_step,stop_reason,raw_response
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e11,agent_059,reply,True,,t2_e12,t1_e14,t1_e14,0.6355232167363826,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,none,support_negative,negative,报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致。,,1,1,0,1,3,3,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""我更担心的是报道2中反复发热、恢复时间长和交叉感染压力的具体描述比报道1中的'通常几天缓解'更具体且持续出现。"",""reply_target"":""t2_e12"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""none"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e12,agent_020,reply,True,,t2_e8,t1_e14,t1_e14,0.6314935312811861,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致。,,1,1,1,1,4,0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，报道2里反复发热、恢复时间长和交叉感染的具体描述比报道1的'通常几天缓解'更持续出现。"",""reply_target"":""t2_e8"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e13,agent_039,post,True,,,t7_e13,t1_e14,0.6305650915978543,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,none,报道2中反复发热、恢复时间长和交叉感染压力的具体描述比报道1中的'通常几天缓解'更具体且持续出现。,,1,1,1,1,3,3,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""我更担心的是报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""none"",""reason"":""报道2中反复发热、恢复时间长和交叉感染压力的具体描述比报道1中的'通常几天缓解'更具体且持续出现。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e14,agent_250,like,True,,t2_e8,t1_e14,t1_e14,0.4279397591379542,negative,,negative,negative,negative,support_negative,negative,报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且持续出现，这些具体线索更影响我的判断。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，报道2里提到的反复发热和恢复时间拖长比报道1中的'通常几天缓解'更具体且一致，这些真实用户的经历更值得关注。"",""reply_target"":""t2_e8"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且持续出现，这些具体线索更影响我的判断。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e15,agent_092,post,True,,,t7_e15,t1_e14,0.5268710101947565,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致。,,1,1,1,1,4,,1.0,1.0,True,high_consensus,"{""planned_action"":""post_comment"",""public_comment"":""看到不少人提到高热反复和恢复拖长，这些具体症状比'通常几天缓解'更让我担心实际恢复情况。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e2,agent_047,reply,True,,t4_e15,t1_e14,t1_e14,0.652196933784981,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,none,support_negative,negative,报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致。,,1,1,0,1,3,1,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""看到有人提到恢复节奏，我更在意的是报道2中反复发热、恢复时间长和交叉感染压力的具体描述比报道1中的'通常几天缓解'更具体且持续出现。"",""reply_target"":""t4_e15"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""none"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e3,agent_029,like,True,,t4_e15,t1_e14,t1_e14,0.6481029683648192,negative,,negative,negative,negative,support_negative,negative,报道2中反复发热、恢复时间长和交叉感染压力的具体描述比报道1中的'通常几天缓解'更具体且持续出现。,,1,1,1,1,4,2,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""虽然有人觉得情况可控，但我更担心的是报道2中反复发热、恢复时间长这些具体经历，比'几天缓解'更贴近我看到的实际情况。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中反复发热、恢复时间长和交叉感染压力的具体描述比报道1中的'通常几天缓解'更具体且持续出现。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e4,agent_016,like,True,,t3_e12,t1_e14,t1_e14,0.6458355515975829,negative,,negative,negative,negative,support_negative,negative,报道2中反复发热、恢复时间长和交叉感染压力的具体描述比报道1的'通常几天缓解'更具体且持续出现。,,1,1,1,1,4,1,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""我也注意到报道2里那些反复发热和恢复时间拖长的具体案例，这些细节比'几天缓解'的描述更让我担心。"",""reply_target"":""t3_e12"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中反复发热、恢复时间长和交叉感染压力的具体描述比报道1的'通常几天缓解'更具体且持续出现。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e5,agent_011,reply,True,,t1_e14,t1_e14,t1_e14,0.6449606099462826,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,none,我看到多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的笼统'大部分病例短期缓解'更具体且一致。,,1,1,1,1,3,1,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""我更担心的是报道2中反复发热、恢复时间长和交叉感染压力的具体描述比报道1中的'通常几天缓解'更具体且持续出现。"",""reply_target"":""t1_e14"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""none"",""reason"":""我看到多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的笼统'大部分病例短期缓解'更具体且一致。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e6,agent_055,reply,True,,t4_e15,t1_e14,t1_e14,0.6431378325423839,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,我更关注报道2中具体的反复发热、恢复时间拖长和交叉感染案例，这些比报道1中的概括性'短期缓解'描述更具体且持续出现。,,1,1,1,1,4,0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，虽然医院有应对措施，但现实中反复发热和交叉感染的压力更让人担心。"",""reply_target"":""t4_e15"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""我更关注报道2中具体的反复发热、恢复时间拖长和交叉感染案例，这些比报道1中的概括性'短期缓解'描述更具体且持续出现。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e7,agent_045,reply,True,,t4_e15,t1_e14,t1_e14,0.6431316004061237,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,none,support_negative,negative,报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致，这些线索让我更担忧实际情况。,,1,1,0,1,3,1,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""我更担心的是现实里的压力累积，不只是表面上的平稳。"",""reply_target"":""t4_e15"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""none"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致，这些线索让我更担忧实际情况。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e8,agent_010,reply,True,,t3_e12,t1_e14,t1_e14,0.6381798470928364,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,none,support_negative,none,报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致。,,1,1,0,1,2,2,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""看到有人提到现实压力累积，确实报道2中反复发热、恢复时间长和交叉感染的具体描述比报道1的'通常几天缓解'更具体且持续出现。"",""reply_target"":""t3_e12"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""none"",""comment_choice"":""support_report_2"",""like_choice"":""none"",""reason"":""报道2中多位网友提到的高热反复、恢复时间拖长和交叉感染案例比报道1中的'大部分病例短期缓解'更具体且一致。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,7,7,t7_e9,agent_022,reply,True,,t2_e8,t1_e14,t1_e14,0.6381364053141015,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道2中多位网友提到的具体案例比报道1中的'大部分病例'描述更具体一致，影响了我的判断。,,1,1,1,1,4,4,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""我也注意到报道2中反复发热和恢复时间拖长的具体描述确实比报道1的'几天缓解'更具体一致。"",""reply_target"":""t2_e8"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中多位网友提到的具体案例比报道1中的'大部分病例'描述更具体一致，影响了我的判断。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e1,agent_054,post,True,,,t1_e1,seed_1|seed_2|seed_3|seed_4,0.4664011236823167,negative,我先占个楼，恢复慢和复诊这些具体提醒还是值得继续看。,negative,negative,negative,support_negative,negative,我的进入讨论前状态接近观望，seed 中恢复慢、复诊或照护压力这些线索让我保留轻度风险意识。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到有家长提到孩子退热后恢复节奏不一，确实需要多观察几天，但多数还是按常规处理，这种个别反复和多数平稳的对比让我觉得整体可控。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中提到的短期发热、常规治疗几天内缓解以及学校社区反馈的传播链可控，与初始评论中多数按常规处理恢复平稳的线索更为一致。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e10,agent_044,post,True,,,t1_e10,seed_1|seed_2|seed_3|seed_4,0.46167160134112273,positive,更让我安心的是主要是被报道2里更具体的治疗路径和恢复线索推动，以及seed评论中多数家长反馈恢复较为平稳。,positive,positive,none,support_positive,positive,我主要是被报道2里更具体的治疗路径和恢复线索推动，以及seed评论中多数家长反馈恢复较为平稳。,,0,0,0,0,0,,0.5,0.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到有人说恢复节奏不一，确实有些孩子退烧后还需要多观察几天，不过多数按常规处理还是能恢复平稳的。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""none"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""我主要是被报道2里更具体的治疗路径和恢复线索推动，以及seed评论中多数家长反馈恢复较为平稳。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e11,agent_014,post,True,,,t1_e11,seed_1|seed_2|seed_3|seed_4,0.4613997311489191,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,seed评论中提到个别恢复慢或反复的情况值得留意，与报道1中描述的恢复拖长线索更接近。,,1,1,1,1,4,,0.5454545454545454,0.09090909090909083,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到好几个家长提到孩子退热后咳嗽和体力恢复时间差别挺大的，这个点确实需要多观察几天。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""seed评论中提到个别恢复慢或反复的情况值得留意，与报道1中描述的恢复拖长线索更接近。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e12,agent_047,post,True,,,t1_e12,seed_1|seed_2|seed_3|seed_4,0.4608232764871846,positive,我还是会更相信眼下这些说明情况还稳得住的线索。,positive,positive,positive,support_positive,positive,我更倾向于报道2中关于大多数病例表现常规、可通过常规措施应对的描述，同时也关注到个别恢复慢的情况需要留心。,,0,0,0,0,0,,0.5,0.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到大家提到恢复节奏差异，确实需要留意个别恢复慢或反复的情况，但多数按常规处理还是能缓解的。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""我更倾向于报道2中关于大多数病例表现常规、可通过常规措施应对的描述，同时也关注到个别恢复慢的情况需要留心。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e13,agent_021,post,True,,,t1_e13,seed_1|seed_2|seed_3|seed_4,0.4606106368607401,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,seed_2和seed_4提到的恢复节奏差异和个别恢复慢情况，与报道1的具体线索更一致，这些具体观察让我更倾向于报告1的判断。,,1,1,1,1,4,,0.5384615384615384,0.07692307692307687,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到不少家长反馈孩子退热后恢复节奏不一样，需要多观察几天，这让我更关注报道1里提到的恢复慢和反复情况。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""seed_2和seed_4提到的恢复节奏差异和个别恢复慢情况，与报道1的具体线索更一致，这些具体观察让我更倾向于报告1的判断。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e14,agent_251,post,True,,,t1_e14,seed_1|seed_2|seed_3|seed_4,0.2724775416367868,positive,我先占个楼，按目前看到的材料，我还会把它理解成需要观察但总体可处理。,positive,neutral,none,support_positive,positive,我的进入讨论前状态还没有明显偏向风险，正式应对、规范治疗和多数恢复线索仍然能支撑轻度可控判断。,,0,0,0,0,0,,0.5,0.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到有家长提到孩子退热后恢复节奏不一，还有个别反复的情况，这让我觉得可能确实需要多观察几天。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于高热反复、恢复时间拖长和交叉感染压力的描述更具体，而seed评论里也提到个别恢复慢的情况值得留意。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e15,agent_240,post,True,,,t1_e15,seed_1|seed_2|seed_3|seed_4,0.26588434280918083,negative,我先占个楼，恢复慢和复诊这些具体提醒还是值得继续看。,negative,negative,negative,support_negative,negative,我的进入讨论前状态接近观望，seed 中恢复慢、复诊或照护压力这些线索让我保留轻度风险意识。,,1,1,1,1,4,,0.5333333333333333,0.06666666666666665,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到有些家长提到孩子恢复后仍有反复，门诊压力确实存在，但大部分还是按常规处理能缓解。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""none"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""虽然注意到报道1中恢复慢和反复的个案，但报道2和seed评论中更具体的恢复线索和应对措施让我更倾向于当前情况是可控的季节性波动。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e2,agent_056,post,True,,,t1_e2,seed_1|seed_2|seed_3|seed_4,0.4657606395983512,positive,更让我安心的是报道2中提到的学校隔离、通风消毒等应对措施和大多数病例的短期恢复情况比报道1中的零散个案更具代表性。,positive,positive,none,support_positive,positive,报道2中提到的学校隔离、通风消毒等应对措施和大多数病例的短期恢复情况比报道1中的零散个案更具代表性。,,0,0,0,0,0,,0.5,0.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到几个家长提到按医嘱处理后恢复平稳，但确实也有恢复慢或反复的个案，需要更具体的数据来判断整体情况。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""none"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中提到的学校隔离、通风消毒等应对措施和大多数病例的短期恢复情况比报道1中的零散个案更具代表性。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e3,agent_034,post,True,,,t1_e3,seed_1|seed_2|seed_3|seed_4,0.4638174776276149,negative,我先占个楼，恢复慢和复诊这些具体提醒还是值得继续看。,negative,negative,negative,support_negative,negative,我的进入讨论前状态接近观望，seed 中恢复慢、复诊或照护压力这些线索让我保留轻度风险意识。,,1,1,1,1,4,,0.6666666666666666,0.33333333333333326,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到不少家长提到恢复节奏不同，但学校通过通风和请假登记能有效控制传播，这组线索更具体。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2和seed评论中提到的具体应对措施和多数恢复情况比报道1中零散的恢复慢案例更充分。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e4,agent_029,post,True,,,t1_e4,seed_1|seed_2|seed_3|seed_4,0.46328123457787584,positive,我先占个楼，按目前看到的材料，我还会把它理解成需要观察但总体可处理。,positive,neutral,none,support_positive,positive,我的进入讨论前状态还没有明显偏向风险，正式应对、规范治疗和多数恢复线索仍然能支撑轻度可控判断。,,0,0,0,0,0,,0.5,0.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到很多家长提到恢复节奏不一致的问题，有些孩子退热后还需要多观察几天，这让我对传播强度有些担心。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体案例更让我感到担忧，这些具体线索比报道2中笼统的'短期发热、几天内缓解'更让我在意。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e5,agent_028,post,True,,,t1_e5,seed_1|seed_2|seed_3|seed_4,0.46316986524573767,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道1里提到的恢复慢、反复不舒服的具体个案和门诊压力，比报道2中多数恢复平稳的描述更能引起我的关注。,,1,1,1,1,4,,0.6,0.19999999999999996,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到有人说恢复节奏不一，确实有些家长提到孩子退热后还需要多观察几天，这让我更关注恢复过程中的个体差异。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1里提到的恢复慢、反复不舒服的具体个案和门诊压力，比报道2中多数恢复平稳的描述更能引起我的关注。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e6,agent_010,post,True,,,t1_e6,seed_1|seed_2|seed_3|seed_4,0.4628869783286208,positive,我先占个楼，按目前看到的材料，我还会把它理解成需要观察但总体可处理。,positive,neutral,none,support_positive,positive,我的进入讨论前状态还没有明显偏向风险，正式应对、规范治疗和多数恢复线索仍然能支撑轻度可控判断。,,0,0,0,0,0,,0.5,0.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到有家长提到个别孩子恢复慢或反复的情况，虽然多数还是按常规处理，但这些个别反复的线索值得留意。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历比报道2中'大部分病例表现为短期发热'的描述更让我担忧。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e7,agent_037,post,True,,,t1_e7,seed_1|seed_2|seed_3|seed_4,0.4626396419085189,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历，与seed_4中'个别恢复慢或反复'的观察形成了呼应，这些具体线索让我更倾向于认为实际传播情况可能比公开数据更严峻。,,1,1,1,1,4,,0.5714285714285714,0.1428571428571428,False,,"{""planned_action"":""post_comment"",""public_comment"":""我注意到seed_4提到的恢复慢或反复的情况确实值得留意，虽然seed_2和seed_3说多数按常规处理能恢复平稳。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体经历，与seed_4中'个别恢复慢或反复'的观察形成了呼应，这些具体线索让我更倾向于认为实际传播情况可能比公开数据更严峻。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e8,agent_016,post,True,,,t1_e8,seed_1|seed_2|seed_3|seed_4,0.4622577753270645,positive,更让我安心的是seed_2和seed_3提到的恢复情况和学校应对措施更具体，与报道2中的描述较为一致。,positive,positive,positive,support_positive,positive,seed_2和seed_3提到的恢复情况和学校应对措施更具体，与报道2中的描述较为一致。,,0,0,0,0,0,,0.5,0.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到有家长提到恢复节奏差异，确实有些孩子退热后还需要多观察几天，但多数还是按常规处理。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""seed_2和seed_3提到的恢复情况和学校应对措施更具体，与报道2中的描述较为一致。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,1,t1_e9,agent_059,post,True,,,t1_e9,seed_1|seed_2|seed_3|seed_4,0.462197400068072,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道1中关于恢复慢、反复不适和门诊压力的具体描述更具体，而报道2虽然提到了恢复平稳，但相对笼统。,,1,1,1,1,4,,0.5555555555555556,0.11111111111111116,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到报道里提到一些家长反映孩子退热后恢复节奏不一样，需要多观察几天，这让我对恢复情况有些在意。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于恢复慢、反复不适和门诊压力的具体描述更具体，而报道2虽然提到了恢复平稳，但相对笼统。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,2,t2_e1,agent_047,post,True,,,t2_e1,t1_e11|t1_e12|t1_e13|t1_e15|t1_e9,0.5525267373270338,positive,看到seed_2和seed_3提到的恢复情况和学校应对措施更具体，与报道2中的描述较为一致，但报道1中反复高热和恢复拖长的具体案例也值得关注。,positive,positive,none,support_positive,positive,我更倾向于报道2中关于大多数病例表现常规、可通过常规措施应对的描述，同时也关注到个别恢复慢的情况需要留心。,,0,0,0,0,0,0,1.0,-1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到seed_2和seed_3提到的恢复情况和学校应对措施更具体，与报道2中的描述较为一致，但报道1中反复高热和恢复拖长的具体案例也值得关注。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""none"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""我更倾向于报道2中关于大多数病例表现常规、可通过常规措施应对的描述，同时也关注到个别恢复慢的情况需要留心。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,negative,positive,8,2,t2_e10,agent_024,post,True,,,t2_e10,t1_e11|t1_e12|t1_e13|t1_e15|t1_e9,0.5446536791340574,positive,我现在更看重的是虽然存在恢复慢的个案，但报道2中大多数病例表现为短期发热、乏力等症状，经过常规治疗能较快缓解，这种具体恢复路径更让我信服。,positive,positive,none,neutral,positive,虽然存在恢复慢的个案，但报道2中大多数病例表现为短期发热、乏力等症状，经过常规治疗能较快缓解，这种具体恢复路径更让我信服。,,0,0,0,0,0,,0.5,0.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""看到seed_2和seed_3提到的恢复情况确实更具体，与报道2中的描述较为一致，但我也注意到seed_1和seed_4提到的恢复慢和反复情况值得关注。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""report_2"",""reason"":""虽然存在恢复慢的个案，但报道2中大多数病例表现为短期发热、乏力等症状，经过常规治疗能较快缓解，这种具体恢复路径更让我信服。""}"
